L,N,N_test,center_G,center_pred,data_kwargs,data_sim_func,error_sd,level,model_kwargs_l,models_l,n_boot,p,use_true_contour,contain,contain_scb,contain_CS_scb,Lower_bound,Upper_bound,L1,L2,U1,U2,points_in_e1,inner_points_num,outer_points_num,true_set_points_up_num,true_set_points_low_num,precision_inner,sensitivity_inner,precision_outer,sensitivity_outer,method
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9466666666666667,0.6266666666666665,0.9000000000000341,0.9466666666666667,0.9766666666666667,4.0,215,251,240,260,1.0,0.8958333333333334,1.0,0.9576923076923077,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,223,244,240,260,1.0,0.9291666666666667,0.99609375,0.9807692307692307,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,False,True,0.9000000000000341,0.96,0.30333333333333323,0.9000000000000341,0.96,0.9966666666666667,12.0,93,399,238,262,1.0,0.39075630252100846,0.9900990099009901,0.38167938931297707,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,148,321,238,262,0.9797297297297297,0.6092436974789917,0.9608938547486033,0.6564885496183206,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9366666666666666,0.7033333333333334,0.9000000000000341,0.9366666666666666,0.97,7.0,240,263,257,243,1.0,0.933852140077821,1.0,0.9753086419753086,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,,,0.9,,,,,,,245,260,257,243,1.0,0.9533073929961089,1.0,0.9876543209876543,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9566666666666667,0.6799999999999999,0.9000000000000341,0.9566666666666667,0.9933333333333333,24.0,86,402,248,252,1.0,0.3467741935483871,1.0,0.38888888888888884,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,156,316,248,252,0.9871794871794872,0.6209677419354839,0.9782608695652174,0.7142857142857143,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.94,0.6033333333333333,0.9000000000000341,0.94,0.98,8.0,247,295,270,230,1.0,0.9148148148148149,1.0,0.8913043478260869,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,,,0.9,,,,,,,254,283,270,230,1.0,0.9407407407407408,1.0,0.9434782608695652,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.95,0.7033333333333334,0.9000000000000341,0.95,0.9966666666666667,40.0,68,446,264,236,1.0,0.25757575757575757,1.0,0.22881355932203384,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,165,362,264,236,0.9878787878787879,0.6174242424242424,0.9637681159420289,0.5635593220338984,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.96,0.7066666666666666,0.9000000000000341,0.96,0.9766666666666667,8.0,239,287,264,236,1.0,0.9053030303030303,1.0,0.902542372881356,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,247,277,264,236,1.0,0.9356060606060606,0.9955156950672646,0.940677966101695,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9533333333333334,0.6266666666666667,0.9000000000000341,0.9533333333333334,0.9966666666666667,38.0,50,441,265,235,1.0,0.18867924528301883,1.0,0.25106382978723407,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,151,364,265,235,0.9933774834437086,0.5660377358490566,0.9779411764705882,0.5659574468085107,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.93,0.6533333333333333,0.9000000000000341,0.93,0.9733333333333334,5.0,235,272,255,245,1.0,0.9215686274509804,1.0,0.9306122448979592,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,,,0.9,,,,,,,241,261,255,245,1.0,0.9450980392156862,1.0,0.9755102040816327,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9533333333333334,0.6833333333333333,0.9000000000000341,0.9533333333333334,0.9966666666666667,48.0,81,411,254,246,1.0,0.3188976377952756,1.0,0.3617886178861789,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,170,337,254,246,0.9941176470588236,0.6653543307086613,0.9938650306748467,0.6585365853658536,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9466666666666667,0.6066666666666667,0.9000000000000341,0.9466666666666667,0.9733333333333334,3.0,233,260,246,254,1.0,0.9471544715447154,1.0,0.9448818897637795,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,241,256,246,254,0.995850622406639,0.975609756097561,0.9959016393442623,0.9566929133858267,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.8999999999999773,0.9633333333333334,0.73,0.8999999999999773,0.9633333333333334,0.9933333333333333,42.0,122,376,244,256,1.0,0.5,1.0,0.484375,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,184,312,244,256,0.9836956521739131,0.7418032786885246,0.9946808510638298,0.73046875,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,False,True,0.9000000000000341,0.9566666666666667,0.7333333333333334,0.9000000000000341,0.9566666666666667,0.9833333333333333,8.0,259,284,272,228,0.9922779922779923,0.9448529411764706,1.0,0.9473684210526316,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,263,281,272,228,0.9923954372623575,0.9595588235294118,1.0,0.9605263157894737,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.97,0.41999999999999993,0.9000000000000341,0.97,1.0,15.0,95,427,267,233,1.0,0.35580524344569286,1.0,0.3133047210300429,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,189,348,267,233,0.9894179894179894,0.7003745318352059,0.9736842105263158,0.6351931330472103,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9633333333333334,0.7266666666666666,0.9000000000000341,0.9633333333333334,0.99,9.0,216,281,244,256,1.0,0.8852459016393442,1.0,0.85546875,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,,,0.9,,,,,,,232,271,244,256,1.0,0.9508196721311475,1.0,0.89453125,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.8999999999999773,0.9566666666666667,0.4666666666666668,0.8999999999999773,0.9566666666666667,0.9966666666666667,12.0,59,436,248,252,1.0,0.23790322580645162,1.0,0.25396825396825395,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,145,348,248,252,0.9862068965517241,0.5766129032258065,0.9736842105263158,0.5873015873015873,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9466666666666667,0.7933333333333334,0.9000000000000341,0.9466666666666667,0.98,7.0,227,260,247,253,1.0,0.9190283400809717,1.0,0.9486166007905138,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,,,0.9,,,,,,,234,251,247,253,1.0,0.9473684210526316,1.0,0.9841897233201581,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.96,0.41999999999999993,0.9000000000000341,0.96,0.99,10.0,111,384,254,246,1.0,0.43700787401574803,1.0,0.4715447154471545,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,173,325,254,246,0.9884393063583815,0.6732283464566929,1.0,0.7113821138211383,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,False,True,0.9000000000000341,0.9566666666666667,0.7133333333333334,0.9000000000000341,0.9566666666666667,0.98,7.0,243,288,255,245,0.9917695473251029,0.9450980392156862,1.0,0.8653061224489795,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,246,274,255,245,0.991869918699187,0.9568627450980393,1.0,0.9224489795918367,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,False,True,0.9000000000000341,0.9566666666666667,0.43333333333333335,0.9000000000000341,0.9566666666666667,0.9933333333333333,28.0,93,436,251,249,1.0,0.3705179282868526,1.0,0.2570281124497992,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,159,359,251,249,0.9937106918238994,0.6294820717131474,0.9787234042553191,0.5542168674698795,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9533333333333334,0.7033333333333334,0.9000000000000341,0.9533333333333334,0.9766666666666667,6.0,244,281,262,238,1.0,0.9312977099236641,1.0,0.9201680672268908,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,,,0.9,,,,,,,251,270,262,238,1.0,0.9580152671755725,1.0,0.9663865546218487,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9566666666666667,0.7266666666666666,0.9000000000000341,0.9566666666666667,1.0,51.0,57,472,259,241,1.0,0.22007722007722008,1.0,0.11618257261410792,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,156,361,259,241,0.967948717948718,0.583011583011583,0.9928057553956835,0.5726141078838174,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9666666666666667,0.6933333333333334,0.9000000000000341,0.9666666666666667,0.9833333333333333,4.0,236,278,258,242,1.0,0.9147286821705426,1.0,0.9173553719008265,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,244,266,258,242,0.9959016393442623,0.9418604651162791,1.0,0.9669421487603306,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,False,True,0.8999999999999773,0.9666666666666667,0.21999999999999997,0.8999999999999773,0.9666666666666667,0.9866666666666667,8.0,57,439,252,248,1.0,0.22619047619047616,1.0,0.24596774193548387,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,135,370,252,248,0.9777777777777777,0.5238095238095238,0.9461538461538461,0.4959677419354839,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.96,0.7066666666666666,0.9000000000000341,0.96,0.9733333333333334,6.0,228,256,241,259,1.0,0.946058091286307,1.0,0.9420849420849421,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,,,0.9,,,,,,,229,250,241,259,1.0,0.950207468879668,1.0,0.9652509652509652,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9733333333333334,0.42999999999999994,0.9000000000000341,0.9733333333333334,0.9966666666666667,14.0,96,395,245,255,1.0,0.3918367346938776,1.0,0.4117647058823529,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,182,319,245,255,0.9615384615384616,0.7142857142857143,0.9723756906077348,0.6901960784313725,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9666666666666667,0.5866666666666667,0.9000000000000341,0.9666666666666667,0.9666666666666667,2.0,229,280,261,239,1.0,0.8773946360153256,1.0,0.9205020920502092,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,243,270,261,239,1.0,0.9310344827586207,0.9956521739130435,0.9581589958158996,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9566666666666667,0.7266666666666666,0.9000000000000341,0.9566666666666667,0.9933333333333333,42.0,38,459,255,245,1.0,0.14901960784313728,1.0,0.1673469387755102,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,141,365,255,245,0.9929078014184397,0.5490196078431373,0.9851851851851852,0.5428571428571429,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9466666666666667,0.6966666666666668,0.9000000000000341,0.9466666666666667,0.97,5.0,229,273,245,255,1.0,0.9346938775510204,1.0,0.8901960784313725,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,,,0.9,,,,,,,235,259,245,255,1.0,0.9591836734693877,1.0,0.9450980392156862,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,False,True,0.9000000000000341,0.9533333333333334,0.53,0.9000000000000341,0.9533333333333334,0.9966666666666667,24.0,90,419,246,254,1.0,0.36585365853658536,1.0,0.3188976377952756,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,169,357,246,254,0.9881656804733728,0.6788617886178862,0.993006993006993,0.5590551181102362,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9533333333333334,0.6566666666666667,0.9000000000000341,0.9533333333333334,0.98,5.0,252,280,265,235,1.0,0.9509433962264151,1.0,0.9361702127659575,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,,,0.9,,,,,,,257,277,265,235,1.0,0.969811320754717,1.0,0.948936170212766,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,True,True,0.8999999999999773,0.95,0.6233333333333335,0.8999999999999773,0.95,0.99,32.0,111,408,253,247,0.990990990990991,0.4347826086956522,1.0,0.3724696356275303,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,197,338,253,247,0.9898477157360406,0.7707509881422925,0.9938271604938271,0.6518218623481782,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,False,True,0.9000000000000341,0.96,0.73,0.9000000000000341,0.96,0.9833333333333333,9.0,254,287,270,230,0.9960629921259843,0.937037037037037,1.0,0.9260869565217391,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,258,281,270,230,0.9961240310077519,0.9518518518518518,0.9908675799086758,0.9434782608695652,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.95,0.6966666666666668,0.9000000000000341,0.95,0.9966666666666667,40.0,31,489,255,245,1.0,0.1215686274509804,1.0,0.04489795918367345,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,149,388,255,245,0.9530201342281879,0.5568627450980392,0.9732142857142857,0.4448979591836735,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,False,True,0.9000000000000341,0.9666666666666667,0.6000000000000001,0.9000000000000341,0.9666666666666667,0.97,3.0,233,252,250,250,1.0,0.9319999999999999,0.9919354838709677,0.984,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,238,248,250,250,1.0,0.952,0.9880952380952381,0.996,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,False,True,0.9000000000000341,0.96,0.42999999999999994,0.9000000000000341,0.96,0.9966666666666667,13.0,124,357,247,253,1.0,0.5020242914979758,1.0,0.5652173913043479,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,192,292,247,253,0.984375,0.7651821862348178,0.9855769230769231,0.8102766798418972,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.96,0.6766666666666667,0.9000000000000341,0.96,0.9833333333333333,5.0,241,305,263,237,1.0,0.9163498098859315,1.0,0.8227848101265822,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,,,0.9,,,,,,,255,286,263,237,1.0,0.9695817490494296,1.0,0.9029535864978903,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.96,0.7033333333333331,0.9000000000000341,0.96,1.0,45.0,37,475,256,244,1.0,0.14453125,1.0,0.10245901639344257,CS_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,129,385,256,244,0.9844961240310077,0.49609375,1.0,0.4713114754098361,naive_on_y
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.9433333333333334,0.6466666666666665,0.9000000000000341,0.9433333333333334,0.98,6.0,228,261,248,252,1.0,0.9193548387096774,1.0,0.9484126984126984,CS_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,False,,,0.9,,,,,,,235,251,248,252,1.0,0.9475806451612904,0.9959839357429718,0.9841269841269842,naive_on_mean
0.9,400,500,True,False,"{'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x72e90ad70820>,1,0,[{}],[<class 'sklearn.linear_model._base.LinearRegression'>],300,6,False,True,True,True,0.9000000000000341,0.96,0.6966666666666668,0.9000000000000341,0.96,0.9966666666666667,38.0,59,426,245,255,1.0,0.24081632653061225,1.0,0.2901960784313725,CS_on_y
