L,N,N_test,boundary_point_ind,center_G,center_pred,closest_point_ind,data_kwargs,data_sim_func,error_sd,level,model_kwargs_l,models_l,n_boot,p,use_true_contour,contain,contain_scb,contain_CS_scb,Lower_bound,Upper_bound,L1,L2,U1,U2,points_in_e1,inner_points_num,outer_points_num,true_set_points_up_num,true_set_points_low_num,precision_inner,sensitivity_inner,precision_outer,sensitivity_outer,method
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9966666666666667,0.9933333333333334,0.9000000000000341,0.9966666666666667,0.9966666666666667,48.0,163,400,258,242,1.0,0.6317829457364341,1.0,0.4132231404958677,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,247,280,258,242,1.0,0.9573643410852714,1.0,0.9090909090909091,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9866666666666667,0.9566666666666666,0.9000000000000341,0.9866666666666667,1.0,56.0,50,485,255,245,1.0,0.196078431372549,1.0,0.061224489795918324,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,195,335,255,245,1.0,0.7647058823529411,1.0,0.6734693877551021,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9733333333333334,0.8899999999999999,0.9000000000000341,0.9733333333333334,0.9833333333333333,15.0,255,401,269,231,1.0,0.9479553903345725,1.0,0.4285714285714286,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,262,294,269,231,1.0,0.9739776951672863,1.0,0.8917748917748918,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.98,0.8266666666666667,0.9000000000000341,0.98,1.0,16.0,168,461,268,232,1.0,0.6268656716417911,1.0,0.1681034482758621,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,211,393,268,232,1.0,0.7873134328358209,1.0,0.4612068965517241,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9933333333333333,0.9733333333333334,0.9000000000000341,0.9933333333333333,1.0,65.0,192,329,275,225,1.0,0.6981818181818182,1.0,0.76,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,256,298,275,225,1.0,0.9309090909090909,1.0,0.8977777777777778,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.99,0.9366666666666665,0.9000000000000341,0.99,0.9966666666666667,57.0,53,496,277,223,1.0,0.19133574007220222,1.0,0.017937219730941756,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,192,365,277,223,1.0,0.6931407942238268,1.0,0.6053811659192825,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.98,0.8566666666666665,0.9000000000000341,0.98,0.9933333333333333,13.0,242,388,272,228,1.0,0.8897058823529411,1.0,0.49122807017543857,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,257,292,272,228,1.0,0.9448529411764706,1.0,0.9122807017543859,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9666666666666667,0.7666666666666666,0.9000000000000341,0.9666666666666667,1.0,19.0,141,466,269,231,1.0,0.5241635687732342,1.0,0.1471861471861472,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,199,431,269,231,1.0,0.7397769516728625,1.0,0.2987012987012987,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.9766666666666667,0.8533333333333335,0.8999999999999773,0.9766666666666667,0.9966666666666667,7.0,238,386,253,247,1.0,0.9407114624505929,1.0,0.46153846153846156,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,242,287,253,247,1.0,0.9565217391304348,1.0,0.8623481781376519,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.98,0.7766666666666668,0.9000000000000341,0.98,0.9966666666666667,9.0,161,468,256,244,1.0,0.62890625,1.0,0.1311475409836066,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,212,392,256,244,1.0,0.828125,1.0,0.4426229508196722,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9466666666666667,0.7566666666666666,0.9000000000000341,0.9466666666666667,0.9766666666666667,9.0,258,315,282,218,1.0,0.9148936170212766,1.0,0.8486238532110092,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,272,306,282,218,1.0,0.9645390070921985,1.0,0.8899082568807339,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9666666666666667,0.6566666666666667,0.9000000000000341,0.9666666666666667,0.99,10.0,169,397,293,207,1.0,0.5767918088737201,1.0,0.4975845410628019,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,223,355,293,207,1.0,0.7610921501706485,0.993103448275862,0.6956521739130435,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9933333333333333,0.95,0.9000000000000341,0.9933333333333333,0.9933333333333333,12.0,248,307,270,230,1.0,0.9185185185185185,1.0,0.8391304347826087,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,259,283,270,230,1.0,0.9592592592592593,1.0,0.9434782608695652,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.98,0.8766666666666665,0.9000000000000341,0.98,1.0,27.0,148,442,269,231,1.0,0.550185873605948,1.0,0.25108225108225113,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,208,318,269,231,1.0,0.7732342007434945,1.0,0.7878787878787878,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9633333333333334,0.8266666666666667,0.9000000000000341,0.9633333333333334,0.98,3.0,234,292,257,243,1.0,0.9105058365758755,1.0,0.8559670781893004,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,244,284,257,243,1.0,0.9494163424124513,1.0,0.8888888888888888,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9633333333333334,0.6466666666666667,0.9000000000000341,0.9633333333333334,0.9933333333333333,14.0,160,454,262,238,1.0,0.6106870229007634,1.0,0.19327731092436973,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,205,340,262,238,1.0,0.7824427480916031,1.0,0.6722689075630253,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.97,0.8799999999999999,0.9000000000000341,0.97,0.9733333333333334,4.0,223,303,265,235,1.0,0.8415094339622642,1.0,0.8382978723404255,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,246,290,265,235,1.0,0.9283018867924528,1.0,0.8936170212765957,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9566666666666667,0.7833333333333332,0.9000000000000341,0.9566666666666667,0.9966666666666667,32.0,149,423,262,238,1.0,0.5687022900763359,1.0,0.32352941176470584,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,199,349,262,238,1.0,0.7595419847328244,1.0,0.634453781512605,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9666666666666667,0.8200000000000001,0.9000000000000341,0.9666666666666667,0.98,12.0,273,317,293,207,1.0,0.931740614334471,1.0,0.8840579710144928,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,279,311,293,207,0.996415770609319,0.9488054607508533,1.0,0.9130434782608696,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.97,0.8333333333333333,0.8999999999999773,0.97,1.0,18.0,172,406,289,211,1.0,0.5951557093425606,1.0,0.4454976303317536,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,234,352,289,211,1.0,0.8096885813148789,1.0,0.7014218009478673,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.9833333333333333,0.8999999999999999,0.8999999999999773,0.9833333333333333,0.99,18.0,251,314,281,219,1.0,0.8932384341637011,1.0,0.8493150684931507,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,False,,,0.9,,,,,,,275,309,281,219,0.9854545454545455,0.9644128113879004,1.0,0.8721461187214612,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.9833333333333333,0.8200000000000001,0.8999999999999773,0.9833333333333333,0.9933333333333333,37.0,152,482,284,216,1.0,0.5352112676056338,1.0,0.08333333333333337,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,225,373,284,216,1.0,0.7922535211267605,1.0,0.587962962962963,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.99,0.9299999999999999,0.8999999999999773,0.99,0.9933333333333333,6.0,231,310,273,227,1.0,0.8461538461538461,1.0,0.8370044052863437,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,253,289,273,227,1.0,0.9267399267399268,1.0,0.9295154185022027,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.98,0.8700000000000001,0.8999999999999773,0.98,0.99,31.0,135,408,270,230,1.0,0.5,1.0,0.4,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,192,328,270,230,1.0,0.7111111111111111,1.0,0.7478260869565218,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.8999999999999773,0.97,0.8666666666666667,0.8999999999999773,0.97,0.98,14.0,207,297,248,252,1.0,0.8346774193548387,1.0,0.8055555555555556,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,221,271,248,252,1.0,0.8911290322580645,1.0,0.9087301587301587,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9566666666666667,0.7633333333333332,0.9000000000000341,0.9566666666666667,0.9933333333333333,33.0,131,443,252,248,1.0,0.5198412698412698,1.0,0.22983870967741937,CS_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,181,337,252,248,1.0,0.7182539682539683,1.0,0.657258064516129,naive_on_y
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.9766666666666667,0.7866666666666666,0.9000000000000341,0.9766666666666667,0.9833333333333333,2.0,261,390,279,221,1.0,0.935483870967742,1.0,0.497737556561086,CS_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,,,0.9,,,,,,,267,291,279,221,1.0,0.956989247311828,1.0,0.9457013574660633,naive_on_mean
0.9,100,500,False,True,False,False,"{'transform_func': <function transform_X at 0x7f496a613370>, 'beta': array([1, 2, 3, 4]), 'uniform_range_x': [-2, 2]}",<function generate_sim_data at 0x7f4967c62050>,1,0,"[{'n_iter': 200, 'patience': 100, 'input_size': 1, 'h_sizes': [40, 40]}]",[<class 'models.NueralNet'>],300,1,False,True,True,True,0.9000000000000341,0.98,0.8933333333333333,0.9000000000000341,0.98,1.0,147.0,92,484,281,219,1.0,0.32740213523131667,1.0,0.0730593607305936,CS_on_y
